f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,eval
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,3.0,4.0,35.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,1.0,215
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,2.0,23.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,1.0,-19
7.0,2.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,84.0,92.0,5.0,4.0,40.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,1.0,0.0,0.0,1.0,826
8.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,0.0,33.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,-527
7.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,2.0,29.0,32.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,9.0,0.0,0.0,0.0,1.0,53
7.0,2.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,100.0,100.0,3.0,0.0,36.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,1.0,0.0,0.0,0.0,461
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,1.0,27.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,-431
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,4.0,31.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,1.0,162
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,4.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,24
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,0.0,5.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,1.0,-230
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,0.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,25
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,3.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,-120
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,100.0,1.0,4.0,30.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,-158
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,0.0,1.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,-161
8.0,2.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,100.0,100.0,3.0,1.0,26.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,9.0,1.0,0.0,0.0,0.0,526
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,68.0,6.0,0.0,39.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,30
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,84.0,2.0,1.0,32.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,1.0,-58
8.0,1.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,4.0,31.0,42.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,12.0,-1.0,0.0,0.0,0.0,-693
8.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,100.0,100.0,4.0,2.0,37.0,29.0,1.0,0.0,0.0,0.0,2.0,0.0,12.0,9.0,0.0,0.0,0.0,1.0,643
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,3.0,3.0,38.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,40
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,2.0,30.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,194
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,92.0,1.0,2.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,1.0,173
8.0,2.0,1.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,2.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,-1.0,0.0,0.0,0.0,-618
8.0,2.0,1.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,84.0,5.0,2.0,39.0,25.0,0.0,2.0,0.0,0.0,0.0,2.0,12.0,7.0,-1.0,0.0,0.0,1.0,-69
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,84.0,100.0,2.0,6.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,1.0,597
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,5.0,36.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,1.0,338
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,4.0,31.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,1.0,152
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,1.0,21
8.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,92.0,100.0,2.0,3.0,19.0,35.0,2.0,0.0,0.0,0.0,2.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,-551
8.0,2.0,2.0,2.0,0.0,6.0,2.0,2.0,2.0,1.0,100.0,92.0,1.0,0.0,33.0,20.0,0.0,1.0,0.0,0.0,2.0,0.0,9.0,6.0,0.0,0.0,-1.0,1.0,-578
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,5.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,1.0,-260
8.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,1.0,27.0,30.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,168
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,76.0,2.0,5.0,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,376
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,1.0,35.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,-77
6.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,44.0,100.0,3.0,4.0,26.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,1.0,352
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,3.0,28.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,1.0,76
8.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,6.0,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,1.0,525
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,2.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,41
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,1.0,1.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,1.0,434
8.0,1.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,92.0,100.0,3.0,3.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,-1.0,0.0,0.0,1.0,64
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,2.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,-170
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,1.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,-39
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,2.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,94
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,4.0,5.0,27.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,82
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,0.0,33.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,166
7.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,4.0,2.0,41.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,1.0,504
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,4.0,2.0,34.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,287
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,2.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,17
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,2.0,30.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,1.0,169
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,84.0,100.0,1.0,2.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,234
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,3.0,1.0,34.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,65
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,-270
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,5.0,3.0,30.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,1.0,-102
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,6.0,3.0,30.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,56
8.0,2.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,100.0,100.0,0.0,4.0,36.0,33.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,11.0,0.0,0.0,0.0,1.0,645
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,2.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,-115
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,5.0,1.0,33.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,1.0,5
7.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,68.0,100.0,3.0,5.0,25.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,-340
7.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,100.0,100.0,5.0,3.0,34.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,-205
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,100.0,4.0,4.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,-164
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,2.0,1.0,33.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,1.0,324
7.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,100.0,2.0,4.0,20.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,1.0,334
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,100.0,1.0,2.0,20.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,-356
6.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,92.0,4.0,3.0,39.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,0.0,0.0,0.0,1.0,70
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,3.0,2.0,31.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,1.0,-203
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,2.0,1.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,1.0,83
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,3.0,2.0,36.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,1.0,87
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,3.0,3.0,35.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,-114
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,0.0,1.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,-149
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,4.0,1.0,25.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,1.0,147
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,1.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,84
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,2.0,31.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,-9998
8.0,2.0,2.0,2.0,1.0,8.0,2.0,1.0,2.0,1.0,100.0,100.0,0.0,3.0,24.0,28.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,8.0,1.0,0.0,0.0,1.0,537
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,1.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,185
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,100.0,2.0,2.0,21.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,1.0,-144
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,2.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,157
8.0,2.0,2.0,2.0,1.0,8.0,2.0,1.0,2.0,1.0,84.0,92.0,1.0,3.0,30.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,1.0,0.0,0.0,1.0,776
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,2.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,-129
8.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,92.0,100.0,2.0,1.0,27.0,33.0,0.0,1.0,0.0,0.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,400
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,4.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,1.0,-53
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,3.0,31.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,543
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,1.0,3.0,29.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,1.0,-36
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,84.0,0.0,2.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,109
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,100.0,6.0,4.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,-67
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,100.0,0.0,0.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,49
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,5.0,25.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,-365
7.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,2.0,37.0,27.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,10.0,0.0,0.0,0.0,1.0,207
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,0.0,0.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,7
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,4.0,6.0,26.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,-776
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,3.0,1.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,29
8.0,2.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,100.0,84.0,2.0,1.0,32.0,26.0,0.0,1.0,0.0,0.0,2.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,394
8.0,2.0,2.0,2.0,1.0,8.0,2.0,1.0,2.0,1.0,76.0,84.0,6.0,1.0,35.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,9.0,1.0,0.0,0.0,1.0,680
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,2.0,21.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,139
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,4.0,3.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,1.0,363
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,5.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,-142
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,1.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,1.0,113
8.0,2.0,2.0,2.0,0.0,7.0,2.0,2.0,2.0,1.0,100.0,100.0,4.0,5.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,-1.0,0.0,-890
8.0,1.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,100.0,1.0,3.0,26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,-1.0,0.0,0.0,1.0,412
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,100.0,1.0,3.0,15.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,1.0,-24
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,0.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,-226
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,4.0,4.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,3
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,0.0,5.0,19.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,-199
8.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,100.0,76.0,1.0,2.0,33.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,6.0,0.0,0.0,0.0,1.0,688
8.0,1.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,4.0,2.0,25.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,-1.0,0.0,0.0,1.0,549
8.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,4.0,30.0,32.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,65
7.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,84.0,92.0,3.0,4.0,31.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,1.0,239
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,4.0,3.0,35.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,1.0,35
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,3.0,21.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,-33
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,5.0,5.0,37.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,1.0,16
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,84.0,3.0,6.0,28.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,1.0,-17
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,3.0,21.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,1.0,-104
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,2.0,21.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,-18
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,4.0,1.0,38.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,-17
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,84.0,1.0,5.0,36.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,107
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,2.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,-68
7.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,92.0,100.0,3.0,1.0,29.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,254
7.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,4.0,1.0,49.0,21.0,0.0,2.0,0.0,0.0,0.0,2.0,11.0,6.0,0.0,0.0,0.0,0.0,60
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,3.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,1.0,-50
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,100.0,6.0,3.0,33.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,96
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,1.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,1.0,44
7.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,1.0,29.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,10.0,0.0,0.0,0.0,1.0,-288
